restaurant_id,name,address,rating,reviews_count,price_range,cuisine,phone,website,hours,description,dining_options,menu,thumbnail_image_url,top_commented_words,url
7c73a07c4562,It's Just Wings,"
1905 N Prospect Ave, Champaign, IL 61822",2.8,39,·$10–20,Chicken wings restaurant,(469) 275-9662,https://www.google.com/url?q=https://locations.itsjustwings.com/il/champaign/champaign-its-just-wings%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3DIJW&opi=79508299&sa=U&ved=0ahUKEwiJ0syrrtOQAxX14skDHYGZPbMQ61gIGCgO&usg=AOvVaw2_bOcrvkyKyE5MH7edBST3,"Sunday, 11 AM to 10 PM","I used to love this place. But whatever they've changed recently is a total downgrade. Gone are the delicious curly fries. New fries are trash and got almost none. I got the 24 set of wings. It used to come in two black clamshells, each …",Takeout; No-contact delivery; Dine-in,N/A,https://lh3.googleusercontent.com/p/AF1QipOH-lPUzGzPny3RlzDJCE8UG4-quNZ1KNev4K3S=w426-h240-k-no,fries (8); fingers (2); buffalo sauce (2); chili (2),https://www.google.com/maps/place/It%27s+Just+Wings/data=!4m7!3m6!1s0x880cdb23fac0271b:0xb60254900cacae55!8m2!3d40.139042!4d-88.2586!16s%2Fg%2F11jlrmm41g!19sChIJGyfA-iPbDIgRVa6sDJBUArY?authuser=0&hl=en&rclk=1
3ced92c6ba43,I Hotel & Illinois Conference Center,"
1900 S 1st St, Champaign, IL 61820",4.6,"1,633",·4-star hotel,N/A,(217) 819-5000,https://www.google.com/url?q=https://stayatthei.com/&opi=79508299&sa=U&ved=0ahUKEwiBkIK6rtOQAxXg48kDHYHGGFkQ61gIEigO&usg=AOvVaw12DF-owLhNkoxDOgw0wbum,N/A,N/A,N/A,N/A,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBwGCJxehCvWBXHP3PjzI9xPsOpkQu8MPvUvR0QId8VxCQdYNcrErosK0rWCNGRnLH-ct4eM7BXxC0YBzMkdyahKf7YYEX8zhYg0J97NPv8iXl_7iv0KWUuxWhombxZP3dpvt8uFEDmuJ7p9oSIPrMQXal6f9Jrx4h6BP4qVYlk_btd7VIwSrl=w408-h272-k-no,N/A,https://www.google.com/maps/place/I+Hotel+%26+Illinois+Conference+Center/data=!4m10!3m9!1s0x880cd728e3feb9c9:0x23d1b0ed6de4e24e!5m2!4m1!1i2!8m2!3d40.093438!4d-88.2378013!16s%2Fg%2F1tfmctt2!19sChIJybn-4yjXDIgRTuLkbe2w0SM?authuser=0&hl=en&rclk=1
03225cb84e7e,Aroma garden,"
202 E university ave setA, 202 E University Ave setA, Urbana, IL 61801",4.5,103,·$20–30,Asian restaurant,(217) 552-1036,https://www.google.com/url?q=https://www.aromagardenus.com/&opi=79508299&sa=U&ved=0ahUKEwjBs5PHrtOQAxWT4skDHdNpLAwQ61gIGCgQ&usg=AOvVaw2a2mKA0XDwEsCCgi6v6vmC,"Sunday, 12 to 9 PM","Very tasty, very authentic. I wish the cucumber salad had been colder--it would have felt more refreshing! The mapo tofu was decently numbing and the eggplant was perfectly crispy (yet very saucy!). Very generous portions for great prices.",Dine-in; No-contact delivery,N/A,https://lh3.googleusercontent.com/p/AF1QipNzMLmaJxZ8DLTwcEnkt2rKaB7pWPWOo3alSOs=w408-h544-k-no,chinese cuisine (14); price (8); pork (6); spicy (6); atmosphere (5); casserole (3); lamb skewers (3); mapo tofu (3); sour cabbage (2); egg foo young (2),https://www.google.com/maps/place/Aroma+garden/data=!4m7!3m6!1s0x880cd70058af5bdb:0x71fd2c296085e458!8m2!3d40.1176083!4d-88.2054909!16s%2Fg%2F11vqzv5ghb!19sChIJ21uvWADXDIgRWOSFYCks_XE?authuser=0&hl=en&rclk=1
11fed0bc068d,Walgreens,"
407 E Green St Walgreens, Champaign, IL 61820",3.2,62,N/A,N/A,(217) 344-0121,https://www.google.com/url?q=https://www.walgreens.com/locator/walgreens-407%2Be%2Bgreen%2Bst-champaign-il-61820/id%3D1156&opi=79508299&sa=U&ved=0ahUKEwiAsa7UrtOQAxXf5skDHdhfAEgQ61gIEigO&usg=AOvVaw213s2cl6z1Y2CtjbhhMDpk,N/A,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4n2nYnJh1_IianfRLsLDbhAfvo6lz7Wvtk8E2WuOVSSeuQqoU45oLy82z8PhrluitB1oTYhqEfxCtFj01CVqKMPfisCobNUgN3X9ZH8QVkIrsvxq8Ds_JJ93U1tgpPV79YFaI=w408-h306-k-no,groceries (5); manager (5); prices (5); machine (3); student (2); wine (2); behavior (2); health (2),https://www.google.com/maps/place/Walgreens/data=!4m7!3m6!1s0x880cd798577dd02b:0xa6a3a30e2f59a681!8m2!3d40.1099901!4d-88.2327528!16s%2Fg%2F1tcxvtvg!19sChIJK9B9V5jXDIgRgaZZLw6jo6Y?authuser=0&hl=en&rclk=1
b4c30d9b0598,Prairie Fruits Farm and Creamery,"
4410 N Lincoln Ave, Champaign, IL 61822",4.8,190,N/A,N/A,(309) 204-5057,https://www.google.com/url?q=http://www.prairiefruits.com/&opi=79508299&sa=U&ved=0ahUKEwjAnczjrtOQAxXrNt4AHbOmKUQQ61gIEigO&usg=AOvVaw0SLHT1AN4gISJZxSVCcMXs,N/A,I love this farm. The goats and employees are so friendly. They take really good care of their animals. Their products are really high quality and their cheese delicious. I definitely recommend this place.,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipM55PnXjCT6SoLPWAiLucyl0mM4vWhl9rg2OHKD=w408-h611-k-no,goats (57); brunch (12); dinner (11); gelato (8); table (8); products (6); cocktails (5); yoga (4); server (3); french toast (3),https://www.google.com/maps/place/Prairie+Fruits+Farm+and+Creamery/data=!4m7!3m6!1s0x880cd9b27f8c2d07:0x3fe9e9146bbdaff7!8m2!3d40.1622186!4d-88.2099078!16s%2Fg%2F12j7b5ldg!19sChIJBy2Mf7LZDIgR96-9axTp6T8?authuser=0&hl=en&rclk=1
38efdc980be2,Floor Coverings International of Champaign,"
1902 Fox Dr Ste 25, Champaign, IL 61820",5.0,62,N/A,N/A,(217) 687-1356,https://www.google.com/url?q=https://floorcoveringsinternational.com/locations/us/il/champaign/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D554530&opi=79508299&sa=U&ved=0ahUKEwj28rL3rtOQAxUV4skDHel5AREQ61gIEigO&usg=AOvVaw1ooP0rLMu0DaTy_Qz_yjNF,N/A,"Retail chain offering hardwood & laminate flooring, as well as stone, tiles & carpets.",Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzerOoTKGVynSVjZgbr2EnbKLPT4zsCGnsvT3Xib-t1iVAOUgJ3-GeXeauqGF_TzD6VRq9oy6y9ovZlONeBgKFkoNNCeYLbh61x7Z2cDL_9oOoIrfdadCN91oPulx7W7eucSuT0TSWkYdcr=w426-h240-k-no,carpet (11); project (6); kitchen (6); home (6); communication (5); hardwood floors (4); job (4); felt (3); honesty (3); closet doors (2),https://www.google.com/maps/place/Floor+Coverings+International+of+Champaign/data=!4m7!3m6!1s0x880cd1491baac8c3:0xa51b79b34c608176!8m2!3d40.0924988!4d-88.2486801!16s%2Fg%2F11w4vf50xn!19sChIJw8iqG0nRDIgRdoFgTLN5G6U?authuser=0&hl=en&rclk=1
c036a81950b4,Schnucks Urbana,"
200 N Vine St, Urbana, IL 61802",4.3,"1,745",·$$,N/A,(217) 337-6016,https://www.google.com/url?q=https://locations.schnucks.com/il-urbana-720&opi=79508299&sa=U&ved=0ahUKEwjVjN-Kr9OQAxVG_8kDHTtvDLkQ61gIEygO&usg=AOvVaw2wzXwN8ek5NZELBv2tvYoS,N/A,"Pretty solid grocery store. The prices are okay, probably similar to Meijer. If you've ever been to a jewel osco, this is very similar. The parking lot is big, but I rarely ever see this place full even in the weekends. They have a good selection of items, but the produce can be pricy.",N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipOmutS2BufJv6Mjl2UYCf4kY3cRfVNJ3PX_RMTK=w426-h240-k-no,produce (41); selection (25); self checkout (20); bakery (16); sale (14); donuts (10); flowers (8); seafood (8); salad bar (7); pharmacy (7),https://www.google.com/maps/place/Schnucks+Urbana/data=!4m7!3m6!1s0x880cd79e54b753bf:0xef156d1e33fb7905!8m2!3d40.1139865!4d-88.2029151!16s%2Fg%2F1tgfqq50!19sChIJv1O3VJ7XDIgRBXn7Mx5tFe8?authuser=0&hl=en&rclk=1
ed1654c0bfcd,Portillo's Champaign,"
2306 N Prospect Ave, Champaign, IL 61822",4.4,"4,245",·$10–20,Fast food restaurant,(217) 207-9000,https://www.google.com/url?q=https://www.portillos.com/locations/champaign/%3Futm_source%3Dgoogle%26utm_medium%3Dyext%26utm_campaign%3Dwebsite&opi=79508299&sa=U&ved=0ahUKEwjdjpiXr9OQAxVW4ckDHSfiKVEQ61gIFygO&usg=AOvVaw3_Azy3kDIQFktiPN6ebxaN,N/A,"Chicago-born chain for hot dogs, Italian beef sandwiches & more, plus beer & wine, in retro digs.",Dine-in; Delivery,https://www.google.com/url?q=https://order.portillos.com/menu/portillo39s-champaign/&opi=79508299&sa=U&ved=0ahUKEwjdjpiXr9OQAxVW4ckDHSfiKVEQqRkIGCgP&usg=AOvVaw3q2a1Bdop0W5gdRE1e0I9U,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8mT_0-p2kLiXXnXc73wj98twT3ARzj8sgdeSirsOFAt0sI82xkLeL8_ubVzNAt-FQOxrb6OfBx61YfwCZ_37gV6NsQM0ZUei8tBX7rDHUV83mHgqSw1fxVqnBbATTu2qTPBtvol5w0mhb=w408-h306-k-no,italian beef (312); chicago dog (87); peppers (29); chocolate cake shake (27); chili dog (25); beef sandwich (12); lemon cake (12); malt (11); tamales (10); maxwell street polish (6),https://www.google.com/maps/place/Portillo%27s+Champaign/data=!4m7!3m6!1s0x880cda1069d2b18b:0x726af40198070b2c!8m2!3d40.144219!4d-88.256994!16s%2Fg%2F11c6zxggjn!19sChIJi7HSaRDaDIgRLAsHmAH0anI?authuser=0&hl=en&rclk=1
13c11816899c,El Toro Bravo,"
2561 W Springfield Ave, Champaign, IL 61821",4.2,993,·$10–20,Mexican restaurant,(217) 351-7024,https://www.google.com/url?q=http://www.eltororestaurante.com/&opi=79508299&sa=U&ved=0ahUKEwjMsO-gr9OQAxXdwckDHfraAGgQ61gIGCgO&usg=AOvVaw2OO5vDzLIR556HiZILqKir,"Sunday, 11 AM to 9 PM","Casual Mexican chain serving a lengthy menu of classic dishes, plus margaritas, tequilas & beer.",Dine-in; Takeout; No-contact delivery,https://www.google.com/url?q=http://places.singleplatform.com/el-toro-78/menu%3Fref%3Dgoogle&opi=79508299&sa=U&ved=0ahUKEwjMsO-gr9OQAxXdwckDHfraAGgQqRkIGSgP&usg=AOvVaw2Juqpa-Ou3mTxU-JWJ5GXs,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3JNBF1V5jL0PZZKgr0-i2fRo5u3HPbNpho8MSevNwrriCrPMDQMx_SyRE6Ktq15zrEZRlLy0-addzg4Ua1391577r8gy5vK9d-uakJHDQ1-A696pGsnSUiSZGG7jfjLUWs7uM=w426-h240-k-no,margaritas (24); salsa (23); fajitas (10); drinks (10); breakfast (8); area (7); town (6); room (6); dip (6); entrees (5),https://www.google.com/maps/place/El+Toro+Bravo/data=!4m7!3m6!1s0x880cd06010d3ea35:0x6fc10240156cfc41!8m2!3d40.1123341!4d-88.2897911!16s%2Fg%2F1tgwn8cm!19sChIJNerTEGDQDIgRQfxsFUACwW8?authuser=0&hl=en&rclk=1
16a70f0cd730,The Upper Bout,"
723 S Neil St, Champaign, IL 61820",4.9,191,N/A,N/A,(217) 607-8132,https://www.google.com/url?q=http://www.theupperbout.com/&opi=79508299&sa=U&ved=0ahUKEwiA-_Omr9OQAxVxw8kDHYv5EHoQ61gIEigO&usg=AOvVaw3OEr0DdFbv2Tujg87ZlXvA,N/A,I just purchased a new acoustic guitar at The Upper Bout and I gotta say the staff are absolutely amazing. They really care and go out of their way to make sure you are totally happy with your guitar. Every concern I had was immediately and …,Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMewt_R-HVyiQ2Z1KQ0QreZermSm2Ob3fSpXbnX-ucFf6ODrVFCf7VG9JVQDyQip1G2aRiqmozedbZEatQsxZJgo3sbR-rk1vUtjsy1sbxxfsYSM88bxeKr3WKPNzS3kh2nNoTwA=w426-h240-k-no,strings (10); prices (10); music store (9); acoustic (9); amps (8); lessons (6); brand (6); inventory (5); questions (5); talk (5),https://www.google.com/maps/place/The+Upper+Bout/data=!4m7!3m6!1s0x880cd73488913a97:0x68a23fcea269c7fd!8m2!3d40.1071451!4d-88.2436317!16s%2Fg%2F1ptxzdpk6!19sChIJlzqRiDTXDIgR_cdpos4_omg?authuser=0&hl=en&rclk=1
c019a0d1e6e7,YoYo's Coffee & Bar,"
104 S Lombard St, Mahomet, IL 61853",4.7,388,·$1–10,N/A,(217) 722-5040,https://www.google.com/url?q=https://www.yoyoscoffee.com/&opi=79508299&sa=U&ved=0ahUKEwis7OS2r9OQAxWLLtAFHb7sKlUQ61gIFigO&usg=AOvVaw3BQFw04i50jw3Enu9REWFv,N/A,"Wow this place is cool. I am 45 minutes away and stopped on the way to a wedding, but I would definitely drive back. …",Dine-in; Delivery,https://www.google.com/url?q=https://www.toasttab.com/yo-yos-104-s-lombard-st&opi=79508299&sa=U&ved=0ahUKEwis7OS2r9OQAxWLLtAFHb7sKlUQqRkIFygP&usg=AOvVaw360Y9gXBVNrV52Jzk3kBFj,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0ld_Oe6JqHdpIi9xTbTno2inMAR9BdQaJFAWrojChaiFRaJOsepJhUes6pH-uM8XS1mccCYxDH9LqwfHEhWNGOmDh_M5aKDvNHU-6iG4E2P9XUnv9VvSQi-reJtBcJXVteIe3PA=w408-h408-k-no,atmosphere (40); frozen yogurt (39); flavors (21); smoothies (10); drive thru (10); gluten free (8); crème brûlée (5); soda (5); dairy (5); baked goods (5),https://www.google.com/maps/place/YoYo%27s+Coffee+%26+Bar/data=!4m7!3m6!1s0x880cc420593edf27:0x7b2b34c46fafe483!8m2!3d40.1933997!4d-88.399857!16s%2Fg%2F11fx8vk618!19sChIJJ98-WSDEDIgRg-Svb8Q0K3s?authuser=0&hl=en&rclk=1
d10c1c8b6ff4,Tenkyu,"
301 N Neil St Ste 104, Champaign, IL 61820",4.6,369,·$30–50,Asian restaurant,(217) 552-1133,https://www.google.com/url?q=http://tenkyu.cafe/&opi=79508299&sa=U&ved=0ahUKEwitgYS-r9OQAxVJMdAFHbunAf4Q61gIFygO&usg=AOvVaw3vpJ7jRlL0fhAXyAePqvWI,"Sunday, 11:30 AM to 10 PM",Came here because i was craving katsu and it was open late and i can't recommend the place enough. My server was wonderful. The chicken curry katsudon what a delight for the senses. The crunch and juiciness of the chicken katsu completed …,Dine-in; No-contact delivery,N/A,https://lh3.googleusercontent.com/p/AF1QipNz26KRDXpmyLlrxVyEL_grtdJFZtcpAf8FwRie=w408-h272-k-no,sake (16); takoyaki (13); spring (9); lamb skewers (7); chicken katsu (7); beef sukiyaki (6); karaage chicken (6); truffle fries (6); lamb chops (5); mochi ice cream (5),https://www.google.com/maps/place/Tenkyu/data=!4m7!3m6!1s0x880cd79d5b5834af:0x323d68d77ddd16c!8m2!3d40.1183895!4d-88.2440469!16s%2Fg%2F11vcbpwq_5!19sChIJrzRYW53XDIgRbNHdd43WIwM?authuser=0&hl=en&rclk=1
d35bea61e7a2,Main Quad,"
607 S Mathews Ave, Urbana, IL 61801",4.8,715,N/A,N/A,(217) 384-2342,https://www.google.com/url?q=http://illinois.edu/&opi=79508299&sa=U&ved=0ahUKEwjfjK_Mr9OQAxV84ckDHRHfMpUQ61gIEigO&usg=AOvVaw14EYYC0rOBuMBf5qPBJr8e,N/A,Grassy open space at the heart of the University of Illinois at Urbana-Champaign.,N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLEfPqxPBAp17jDn6sM-h5J-dyi1G6D58cXnUQ0jBvpWN4wnPa-2Ctl-eTw6ik3mw_GnMbbug_SNFfClzB704RPc5DchM4yvuP5_tH_X84JZo0nNSmN1ttc4DXglXVPp1Dxp9H=w408-h306-k-no,campus (21); weather (11); students (11); walk (10); trees (7); frisbee (6); atmosphere (5); university (5); fall (5); studying (3),https://www.google.com/maps/place/Main+Quad/data=!4m7!3m6!1s0x880cd73e24e1bc29:0x7f2e29a1ada98912!8m2!3d40.1075212!4d-88.227231!16s%2Fg%2F1thpxdvw!19sChIJKbzhJD7XDIgREompraEpLn8?authuser=0&hl=en&rclk=1
86043a3d44b3,Agave Mexican Restaurant,"
1668 E Grove Ave, Rantoul, IL 61866",4.5,637,·$10–20,Mexican restaurant,(217) 893-2880,N/A,"Sunday, 11 AM to 9 PM",Husband & I stopped in for lunch today & couldn't be more happy with the service ^ food. And I do mean phenomenal service. Our drink server was awesome (I neglected to get his name 😔) & Carlos himself waited on us as well. Carlos provided …,Dine-in; Delivery,N/A,https://lh3.googleusercontent.com/p/AF1QipPhco0vGbxFCL4uOGL5yvpQ2wX_m6KtY6Mrj8so=w408-h306-k-no,salsa (17); fajitas (13); margaritas (13); chips (13); burrito (13); town (12); steak (9); queso (7); guacamole (6); chorizo (5),https://www.google.com/maps/place/Agave+Mexican+Restaurant/data=!4m7!3m6!1s0x880d1fee4fafd6cb:0x139fb22303de6ed1!8m2!3d40.3117973!4d-88.1255162!16s%2Fg%2F11d_8gcx1w!19sChIJy9avT-4fDYgR0W7eAyOynxM?authuser=0&hl=en&rclk=1
babfbeeaf5da,The Bread Company,"
706 S Goodwin Ave, Urbana, IL 61801",4.6,702,·$10–20,N/A,(217) 383-1007,https://www.google.com/url?q=http://www.thebread.co/&opi=79508299&sa=U&ved=0ahUKEwjdhKTwr9OQAxX24skDHV1fDisQ61gIFigO&usg=AOvVaw0iIFWe-26KdKisYHXWRONk,N/A,"Family-owned institution offering sandwiches on freshly baked bread, with pastas & Swiss cuisine.",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzH3BXrauSpCzJYf3TzPINN8s1ZJdCx2etR0SrVlfqh031LHL_yUhCSP5n3cbixZMJ3lGC_eXtFZYhfskMQs-L2Rp5cZi-XE8AS6dJB_HRR2y_FHuriUe6mb0uNEq6ur1izU6M7=w426-h240-k-no,pizza (37); fondue (26); campus (24); french onion soup (14); fireplace (8); breakfast sandwiches (8); romantic (7); pear (7); homemade bread (5); aioli (5),https://www.google.com/maps/place/The+Bread+Company/data=!4m7!3m6!1s0x880cd714300399c5:0x197d6e5188eec46c!8m2!3d40.1067362!4d-88.2236159!16s%2Fg%2F1tdvvwzy!19sChIJxZkDMBTXDIgRbMTuiFFufRk?authuser=0&hl=en&rclk=1
6eb0a29fb4e1,Extended Stay America Suites- Champaign - Urbana,"
610 W Marketview Dr, Champaign, IL 61822",3.7,343,·2-star hotel,N/A,(217) 351-8899,https://www.google.com/url?q=https://www.extendedstayamerica.com/hotels/il/champaign/urbana%3Fchannel%3Dgmb-listing%26utm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb_listing&opi=79508299&sa=U&ved=0ahUKEwi26uT-r9OQAxWyANAFHY7cBp0Q61gIEigO&usg=AOvVaw1MCWfQkmX56mtUzEVOea4p,N/A,N/A,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipMeOOAT2Ky4ynQth3cknfqfNQmqe7JFI6Rd0WaZ=w408-h262-k-no,N/A,https://www.google.com/maps/place/Extended+Stay+America-+Suites-+Champaign+-+Urbana/data=!4m7!3m6!1s0x880cda06826337d3:0x8781dabbe308b58a!8m2!3d40.1380556!4d-88.2536111!16s%2Fg%2F1vhlys4x!19sChIJ0zdjggbaDIgRirUI47vagYc?authuser=0&hl=en&rclk=1
72746f08de06,Starbucks,"
1206 W Green St, Urbana, IL 61801",4.3,11,·$1–10,N/A,(217) 300-2605,https://www.google.com/url?q=https://www.starbucks.com/store-locator/store/1031944/&opi=79508299&sa=U&ved=0ahUKEwiWnuCLsNOQAxUs5skDHfTIIWwQ61gIFigO&usg=AOvVaw3t-0HKulijWJo-qAP2vJhm,N/A,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/p/AF1QipPQa5PdIYV39CQcd-xHL9YFuFiN0i8R0yGi0HIb=w426-h240-k-no,campus (2),https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x880cd7c759a91bfd:0x9251bb1386c127b6!8m2!3d40.11058!4d-88.22408!16s%2Fg%2F11r_d79j_v!19sChIJ_RupWcfXDIgRtifBhhO7UZI?authuser=0&hl=en&rclk=1
f81a86a27320,It’ll Do Bar & Grill,"
620 Schrock Dr, Arcola, IL 61910",4.5,218,·$10–20,Bar & grill,(217) 268-4322,N/A,"Sunday, 11 AM to 10 PM",I really enjoyed my burger ( made to order) western burger was good as well.  Our waitress/ bartender/ cook (Jackie of all trades :) was pleasant,Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOJE6WDTirejPWKTXS5KSLSoVHQWI_jGhDuntQVJZkiB7wK4RbPyqxv5dnbzRzw_h6cOAryJSTFWQGFiYo_fDqci0j0m09vjWTWvqViVANH6LZjxjTQdU2dcISYuiYbVbzZjxu=w408-h305-k-no,prices (18); burger (12); bartender (9); atmosphere (6); trip (5); philly cheesesteak (3); shuffleboard (3); tenderloin (3); tater tots (3); koi (2),https://www.google.com/maps/place/It%E2%80%99ll+Do+Bar+%26+Grill/data=!4m7!3m6!1s0x88732343af9b108b:0x7acbed23e58aee29!8m2!3d39.6801567!4d-88.2951736!16s%2Fg%2F11rgbwgx8n!19sChIJixCbr0Mjc4gRKe6K5SPty3o?authuser=0&hl=en&rclk=1
cc25680a6987,Tapas Barcelona,"
1615 Chicago Ave, Evanston, IL 60201",4.4,"1,114",·$30–50,Spanish restaurant,(847) 866-9900,https://www.google.com/url?q=http://tapasbarcelona.com/&opi=79508299&sa=U&ved=0ahUKEwjVspaqsNOQAxUq5MkDHQN0AKMQ61gIFygO&usg=AOvVaw0NEplseRiN1URbRHmSNMxM,"Sunday, 11:30 AM to 2:30 PM, 5 to 9 PM","Festive, warm space for Spanish small plates is adorned with colorful modern art & posters.",Dine-in; Delivery,https://www.google.com/url?q=https://tapasbarcelona.com/evanston-downtown-tapas-barcelona-food-menu&opi=79508299&sa=U&ved=0ahUKEwjVspaqsNOQAxUq5MkDHQN0AKMQqRkIHCgT&usg=AOvVaw27Ep1VYqmeIIOhUiQfw09o,https://lh3.googleusercontent.com/p/AF1QipO5hX-3HrHtdr-VRh_PPvTahc5-TxkPRokpT-pC=w408-h271-k-no,bacon wrapped dates (32); goat cheese (26); food and service (16); tomato sauce (12); empanada (9); tilapia (7); banana (7); fine (6); pear (5); potato salad (5),https://www.google.com/maps/place/Tapas+Barcelona/data=!4m7!3m6!1s0x880fd00d171dded5:0x4a25b7906cedae8!8m2!3d42.0466634!4d-87.6791169!16s%2Fg%2F1thbx7xy!19sChIJ1d4dFw3QD4gR6NrOBnlbogQ?authuser=0&hl=en&rclk=1
e9272b5ccf42,Boomerangs Bar & Grill,"
1309 E Washington St, Urbana, IL 61802",4.3,426,·$10–20,Bar & grill,(217) 239-7264,N/A,N/A,"Unassuming neighborhood sports bar offering beer, cocktails & grill fare, plus pool & live music.",N/A,https://www.google.com/url?q=https://www.boomerangsbarandgrill.com/menu&opi=79508299&sa=U&ved=0ahUKEwjCmeuxsNOQAxUC4skDHQGgFI8QqRkIGigS&usg=AOvVaw24H-19dUonzh5mMir8HYqY,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIqx43rAuH4kPtgCrXN22PRr0Ic89YNdpDmlKxNjZM9poy89tHdHbJFdfhOaaoZTGDme_FiWIzaBd1KlpjsQP6UgPmk__ZDnhXlpBL2-nOuCGgP2i7fFaSlh0ETTOACBxM2TM=w426-h240-k-no,live music (24); bingo (21); band (20); atmosphere (17); wings (14); fish sandwich (12); burgers (12); bartender (8); dive bar (5); home (5),https://www.google.com/maps/place/Boomerangs+Bar+%26+Grill/data=!4m7!3m6!1s0x880cd7bbe2a504e5:0x80fb70e35259e740!8m2!3d40.1049926!4d-88.1925244!16s%2Fg%2F1tfzmxyn!19sChIJ5QSl4rvXDIgRQOdZUuNw-4A?authuser=0&hl=en&rclk=1
c17e9d195a04,The City Center,"
505 S Chestnut St, Champaign, IL 61820",4.5,226,N/A,N/A,(217) 250-2451,https://www.google.com/url?q=https://www.citycenterchampaign.com/&opi=79508299&sa=U&ved=0ahUKEwiH2cW8sNOQAxX35ckDHeneAR8Q61gIEigO&usg=AOvVaw1gtBjpmgWx04gp38HMVYPv,N/A,"Just wanted to give a shout out to my awesome bartender Sarah at such a great venue! We attended hair bangers ball here and it was absolutely a blast!!!! P.S if the manager of Sarah is reading this pls give her a raise! She was fast, consistent, and so kind throughout our entire night!!!!",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzz736xntCSc5Hk2hiV-CrnlCpcJ4O67KJM_9ef7GFYRTUnco6UrNQORuAbJQ9dO9tsLtaRNSSoN1J9O3kYxmBQuEjsu1FeoJeLj6M5gJdxrr5yHjT_1vEbaRsSFS52buQku4Ku=w408-h306-k-no,bands (10); prices (10); bartender (7); space (6); mezzanine (5); tickets (5); clean (5); tables (4); environment (3); restrooms (3),https://www.google.com/maps/place/The+City+Center/data=!4m7!3m6!1s0x880cd7358c8d7a7d:0xce908da6aed67e82!8m2!3d40.1109725!4d-88.2427527!16s%2Fg%2F11dyxf154p!19sChIJfXqNjDXXDIgRgn7WrqaNkM4?authuser=0&hl=en&rclk=1
cd81f88a831d,University of Illinois Urbana-Champaign,"
Champaign, IL",4.6,"1,320",N/A,N/A,(217) 333-1000,https://www.google.com/url?q=http://illinois.edu/&opi=79508299&sa=U&ved=0ahUKEwiXrcPPsNOQAxUND9AFHUHPApYQ61gIECgM&usg=AOvVaw3VMg3H6pZqnZ7EElsDB9jT,N/A,"Home of the Fighting Illini, this research university has its own airport & a 160-acre arboretum.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjFem8cZNNgOfWpKV5_0b9aAOGJB4Ws29UgxDAb9nrWciYa_tVN2q53iNfvDA75jf6IeRgQkYNDwe1jRJ84PlKaUc-tlJ4P2O5jswz4CnwJ22VKEDyQAFLv8isMX6yLQ-GpsslHBWcTlwG=w408-h306-k-no,education (12); professors (11); game (9); engineering (9); alma mater (8); parking (8); college town (7); vet (5); traffic (5); basketball (5),https://www.google.com/maps/place/University+of+Illinois+Urbana-Champaign/data=!4m7!3m6!1s0x880cd724a92655e9:0xa53c0525046826fa!8m2!3d40.0985023!4d-88.2290783!16zL20vMDIyMHE2!19sChIJ6VUmqSTXDIgR-iZoBCUFPKU?authuser=0&hl=en&rclk=1
